NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano
6,Município,40,Mil Reais,14953,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,25996,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,95554,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,37916,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,185768,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,27443,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,26137,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,53053,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,29670,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,27415,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,84664,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,2112632,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,59326,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,49196,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,91680,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,28662,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,27718,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,63460,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,38618,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,59741,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,97653,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,30040,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,31089,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,20864,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,295111,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,32332,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,252212,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,90678,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,90937,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,131789,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,410386,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,377712,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,38406,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,1956077,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,48623,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,62338,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,90668,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,24779,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,33535,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,64814,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,36015,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,1563329,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,11024247,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,54220,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,187978,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,44327,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,25186,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,240536,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,66701,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,27284,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,206434,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,251985,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,121914,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,31352,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,39235,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,221070,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,465099,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,270842,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,104149,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,759891,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,46170,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,21028,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,172628,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,57344,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,58282,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,50489,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,38205,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,29082,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,59518,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,227335,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,90705,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,17443,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,80420,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,57988,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,102068,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,46775,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,75488,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,125364,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,26302,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,191737,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,67719,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,419488,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,141729,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2004,2004
